"Country","OblName","PostCodeList","City","lang_code"
"BY","BR","225287","Сосновый Бор","ru"
"BY","HO","247405","Сосновый Бор","ru"
"RU","KIR","","Сосновый Бор п","ru"
"RU","SAM","445164","Сосновый Солонец","ru"
"RU","KO","169500,169501,169502,169509,169510,169511,169516,169520,169521,169522,169530,169532,169533,169540","Сосногорск","ru"
"RU","MOS","","Сосны","ru"
"RU","ROS","347000","Сосны","ru"
"BY","BR","","Сосны","ru"
"RU","KHM","628145","Сосьва","ru"
"RU","SVE","624971","Сосьва","ru"
"RU","BU","670516,671056","Сотниково","ru"
"RU","STA","356403","Сотниковское","ru"
"RU","RYA","391456","Сотницыно","ru"
"BY","HO","","Сотничи","ru"
"RU","ME","425022","Сотнур","ru"
"RU","AL","649115","Соузга","ru"
"RU","OMS","646509","Соусканово","ru"
"RU","CRI","","Софиевка","ru"
"RU","KHA","682418","Софийск","ru"
"RU","MOS","141270,141271","Софрино","ru"
"RU","MOS","143395","Софьино","ru"
"RU","ROS","346007","Сохрановка","ru"
"RU","SAM","","Соцгород","ru"
"RU","SAR","412355","Соцземледельский","ru"
"RU","TUL","301218","Социалистический","ru"
"RU","KDA","354000,354003,354004,354008,354009,354010,354013,354014,354018,354019,354022,354024,354025,354030,354031,354033,354034,354036,354037,354039,354045,354051,354053,354054,354055,354056,354057,354059,354061,354065,354068,354071,354073,354084,354099,354200,354201,354202,354207,354210,354214,354215,354216,354217,354218,354226,354231,354299,354340,354346,354348,354349,354354,354355,354364,354380,354382,354399,354534,354538,354539,993501","Сочи","ru"
"BY","BR","","Сочивки","ru"
"BY","BR","225242","Сошица","ru"
"RU","BA","452182","Спартак","ru"
"RU","ME","","Спартак","ru"
"RU","MOS","140153","Спартак","ru"
"RU","KLU","249610,249611","Спас-Деменск","ru"
"RU","KLU","","Спас-Загорье","ru"
"RU","MOS","141667","Спас-Заулок","ru"
"RU","RYA","391030,391049","Спас-Клепики","ru"
"RU","TUL","301381","Спас-Конино","ru"
"RU","MOS","","Спас-Коркодино","ru"
"RU","MOW","","Спас-Купля","ru"
"RU","VLG","","Спас-Ямщики","ru"
"RU","KDA","352659","Спасов","ru"
"KZ","SEV","","Спасовка","ru"
"RU","NGR","174593","Спасово","ru"
"RU","KO","168143","Спаспоруб","ru"
"RU","MOS","143622","Спасс","ru"
"RU","YAR","152967","Спасс","ru"
"RU","KEM","652980","Спасск","ru"
"RU","PNZ","442600","Спасск","ru"
"RU","PRI","692230,692231,692232,692233,692236,692237,692238,692239,692243,692245,692246,692247,692248,692249,692687","Спасск-Дальний","ru"
"RU","RYA","391050,391099","Спасск-Рязанский","ru"
"RU","KR","","Спасская Губа","ru"
"RU","NGR","174207","Спасская Полисть","ru"
"RU","MOS","","Спасские Выселки","ru"
"RU","CHE","457695","Спасский","ru"
"RU","MOS","","Спасское","ru"
"RU","NIZ","606280","Спасское","ru"
"RU","ORE","462132","Спасское","ru"
"RU","PRI","692211","Спасское","ru"
"RU","SAM","445556","Спасское","ru"
"RU","TA","423214","Спасское","ru"
"RU","TUL","301686","Спасское","ru"
"RU","VLA","601289","Спасское","ru"
"RU","VLA","601266","Спасское-Городище","ru"
"RU","ORL","303002","Спасское-Лутовиново","ru"
"RU","RYA","391253","Спешнево","ru"
"RU","LIP","399824","Спешнево-Ивановское","ru"
"RU","KOS","","Спиридово","ru"
"RU","SAM","443527","Спиридоновка","ru"
"RU","NVS","633291","Спирино","ru"
"RU","MOS","","Спирово","ru"
"RU","TVE","171170,171171","Спирово","ru"
"AM","LO","","Спитак","ru"
"RU","STA","356254","Спицевка","ru"
"RU","KEM","","Спиченково","ru"
"RU","MOS","","СПК Грачи","ru"
"RU","BEL","","Сподарюшино","ru"
"RU","KDA","352281","Спокойная","ru"
"RU","CRI","","Спокойное","ru"
"RU","AD","","Спокойный","ru"
"RU","BEL","","Спорное","ru"
"RU","STA","356121","Спорный Хутор","ru"
"BY","BR","225218","Спорово","ru"
"RU","MOS","","Спортбазы","ru"
"RU","ALT","","Спутник","ru"
"RU","KDA","","Спутник","ru"
"RU","MOS","143212","Спутник","ru"
"RU","SAM","","Спутник","ru"
"RU","SVE","623840","Спутник","ru"
"BY","BR","","Средиборье","ru"
"RU","AMU","676910","Среднебелая","ru"
"RU","AMU","676920","Среднебелое","ru"
"RU","SAM","446480","Среднее Аверкино","ru"
"RU","KO","169491","Среднее Бугаево","ru"
"RU","KIR","613333","Среднеивкино","ru"
"RU","SA","678780,678790","Среднеколымск","ru"
"RU","SVE","624070,624071","Среднеуральск","ru"
"RU","IN","386337","Средние Ачалуки","ru"
"RU","BA","452183","Средние Карамалы","ru"
"RU","LEN","","Средние Крупели","ru"
"RU","BEL","","Средние Лубянки","ru"
"BY","HO","","Средние Печи","ru"
"RU","KDA","353717","Средние Челбасы","ru"
"RU","TYU","","Средние Чирки","ru"
"RU","KDA","352012","Средние Чубурки","ru"
"RU","ME","","Средние Шапы","ru"
"RU","IRK","665475","Средний","ru"
"RU","TA","423516","Средний Багряж","ru"
"RU","AST","416531","Средний Баскунчак","ru"
"RU","SVE","","Средний Баяк","ru"
"RU","SVE","623322","Средний Бугалыш","ru"
"RU","TOM","636733","Средний Васюган","ru"
"RU","ROS","347762","Средний Егорлык","ru"
"RU","VOR","397960","Средний Икорец","ru"
"RU","ME","","Средний Кадам","ru"
"RU","VOR","397203","Средний Карачан","ru"
"RU","TA","423357","Средний Кашир","ru"
"RU","STA","357919","Средний Лес","ru"
"RU","ROS","347789","Средний Маныч","ru"
"RU","UD","427013","Средний Постол","ru"
"RU","KHA","","Средний Ургал","ru"
"RU","BU","671379","Средний Харлун","ru"
"RU","KDA","352075","Средний Челбас","ru"
"RU","ROS","347160","Средний Чир","ru"
"RU","VGG","404143,404149","Средняя Ахтуба","ru"
"RU","PNZ","442327","Средняя Елюзань","ru"
"RU","BEL","309041","Средняя Ольшанка","ru"
"RU","AMU","676995","Средняя Полтавка","ru"
"BY","HO","","Средняя Рудня","ru"
"RU","KIR","612975","Средняя Тойма","ru"
"RU","MOS","","Срезнево","ru"
"RU","ZAB","673500,673504","Сретенск","ru"
"RU","PER","617022","Сретенское","ru"
"RU","YAR","152984","Сретенье","ru"
"RU","ALT","659375","Сростки","ru"
"RU","ZAB","673411","ст. Апрелково","ru"
"RU","KEM","653205","ст. Терентьевская","ru"
"RU","SMO","","Стабна","ru"
"RU","SE","363605","Ставд-Дурт","ru"
"BY","BR","225032","Ставище","ru"
"BY","BR","225222","Ставки","ru"
"RU","VLA","601220,601221","Ставрово","ru"
"KZ","SEV","","Ставрополка","ru"
"RU","STA","355000,355001,355002,355003,355004,355005,355006,355007,355008,355009,355010,355011,355012,355013,355016,355017,355018,355019,355020,355021,355024,355025,355026,355028,355029,355030,355031,355032,355035,355037,355038,355040,355041,355042,355044,355045,355047,355700,355880,355899","Ставрополь","ru"
"RU","KDA","353253","Ставропольская","ru"
"RU","STA","356418","Ставропольский","ru"
"BY","BR","","Ставы","ru"
"RU","BEL","","Стадников","ru"
"RU","BEL","","Стадница","ru"
"RU","SVE","623359","Стадухино","ru"
"BY","MI","222114","Стаи","ru"
"BY","BR","","Стайки","ru"
"BY","MI","222127","Стайки","ru"
"BY","VI","211015","Стайки","ru"
"RU","CRI","296163","Стальное","ru"
"RU","ORL","","Стальной Конь","ru"
"RU","DA","368105","Стальское","ru"
"BY","MA","","Стан","ru"
"RU","MO","431203","Стандрово","ru"
"RU","MOS","","Станиславль","ru"
"RU","STA","357840,357841","станица Александрийская","ru"
"RU","KDA","","станица Бакинская","ru"
"RU","STA","357364","станица Бекешевская","ru"
"RU","STA","353373,357373","станица Боргустанская","ru"
"RU","KC","369174","станица Исправная","ru"
"RU","KC","364154,369154","станица Кардоникская","ru"
"RU","ROS","347706,347709","Станица Кировская","ru"
"RU","STA","357838,357839","станица Лысогорская","ru"
"RU","ROS","347242","Станица Николаевская","ru"
"RU","KDA","353831","Станица Новомышастовская","ru"
"RU","STA","357815","станица Подгорная","ru"
"RU","KDA","352422","станица Родниковская","ru"
"RU","STA","357329","станица Советская","ru"
"RU","STA","357321","станица Старопавловская","ru"
"RU","KC","369160","станица Сторожевая","ru"
"RU","ROS","347314","станица Хорошевская","ru"
"RU","BEL","309804","Станичное","ru"
"RU","VLA","601407","Станки","ru"
"BY","HO","","Станки","ru"
"RU","LIP","","Становая","ru"
"RU","OMS","646385","Становка","ru"
"RU","BEL","309352","Становое","ru"
"RU","KRS","307081","Становое","ru"
"RU","LIP","399710","Становое","ru"
"RU","MOS","","Становое","ru"
"RU","ORL","","Становое","ru"
"RU","ORL","302510","Становой Колодезь","ru"
"RU","KOS","","Становщиково (Минский с/с)","ru"
"RU","KOS","","Становщиково (Середняковский с/с)","ru"
"RU","MOS","","Станции Внуково","ru"
"RU","MOS","","Станции Крекшино","ru"
"RU","MOS","","Станции Мачихино","ru"
"RU","KHM","","Станционная","ru"
"RU","NVS","633150","Станционно-Ояшинский","ru"
"RU","KDA","352670","Станционный","ru"
"RU","SVE","623395","Станционный-Полевской","ru"
"RU","MOS","","Станция Бекасово","ru"
"RU","KEM","652041","Станция Литвиново","ru"
"RU","ULY","433335","Станция Охотничья","ru"
"RU","CHE","","Станция Смолино","ru"
"BY","BR","","Станчаки","ru"
"BY","HO","","Станьков","ru"
"BY","BR","","Станьковичи","ru"
"BY","MI","","Станьково","ru"
"RU","LEN","188688","Старая","ru"
"BY","HO","","Старая Алешковка","ru"
"RU","SAM","446975","Старая Балыкла","ru"
"RU","BEL","309611","Старая Безгинка","ru"
"BY","HO","","Старая Буда","ru"
"RU","VOR","396912","Старая Ведуга","ru"
"RU","IVA","155310","Старая Вичуга","ru"
"BY","MA","","Старая Водва","ru"
"RU","BEL","","Старая Глинка","ru"
"BY","HO","","Старая Гусевица","ru"
"RU","BRY","243310","Старая Гута","ru"
"BY","HO","","Старая Дуброва","ru"
"RU","TA","","Старая Дуваново","ru"
"RU","TYU","627104","Старая Заимка","ru"
"RU","BEL","309762","Старая Ивановка","ru"
"RU","TA","","Старая Икшурма","ru"
"BY","HO","","Старая Иолча","ru"
"RU","TAM","393747","Старая Казинка","ru"
"RU","VOR","396633","Старая Калитва","ru"
"RU","PNZ","440512","Старая Каменка","ru"
"RU","KIR","613912","Старая Коса","ru"
"BY","HO","","Старая Кошара","ru"
"RU","ULY","433940","Старая Кулатка","ru"
"RU","MOS","142451","Старая Купавна","ru"
"RU","LEN","187412","Старая Ладога","ru"
"RU","ULY","433460","Старая Майна","ru"
"RU","VOR","397673","Старая Меловая","ru"
"RU","BEL","308585","Старая Нелидовка","ru"
"RU","VGG","404211","Старая Полтавка","ru"
"RU","TA","422605","Старая Пристань","ru"
"RU","BEL","","Старая Райгородка","ru"
"RU","AMU","676714","Старая Райчиха","ru"
"RU","SAM","446050","Старая Рачейка","ru"
"BY","HO","","Старая Рудня","ru"
"RU","MOS","143150","Старая Руза","ru"
"RU","NGR","175200,175201,175202,175203,175204,175205,175206,175207","Старая Русса","ru"
"RU","MO","431293","Старая Рябка","ru"
"RU","SVE","","Старая Сама","ru"
"RU","ULY","433524","Старая Сахча","ru"
"RU","PNZ","442661","Старая Селя","ru"
"RU","BEL","309952","Старая Симоновка","ru"
"RU","MOS","142813","Старая Ситня","ru"
"RU","MOS","","Старая Слобода","ru"
"RU","ROS","347830,347831","Старая Станица","ru"
"RU","ORE","461221","Старая Степановка","ru"
"RU","TVE","172630","Старая Торопа","ru"
"RU","KIR","612944","Старая Тушка","ru"
"RU","TA","422102","Старая Юмья","ru"
"RU","SAR","412772","Старая Яблонка","ru"
"RU","IRK","","Старая Ясачная","ru"
"RU","BEL","309264","Стариково","ru"
"RU","KGN","641129","Стариково","ru"
"RU","VOR","396362","Старина","ru"
"BY","HO","","Старина","ru"
"BY","HO","247928","Старина","ru"
"BY","MA","","Старинка","ru"
"RU","AST","416241","Старица","ru"
"RU","TVE","171360,171361,171399","Старица","ru"
"RU","ORE","","Старица","ru"
"RU","SAR","","Старицкое","ru"
"RU","SPE","","Старо-Паново","ru"
"RU","MOS","","Старо-Пареево","ru"
"RU","BA","453477","Староабсалямово","ru"
"RU","BA","452844","Староакбулатово","ru"
"RU","ALT","658450","Староалейское","ru"
"RU","BA","452347","Староарзаматово","ru"
"RU","BA","452471","Старобазаново","ru"
"RU","BA","452980","Старобалтачево","ru"
"RU","KEM","652680","Старобачаты село","ru"
"RU","BA","","Старобаширово","ru"
"RU","BA","452584","Старобелокатай","ru"
"RU","AD","385112","Старобжегокай","ru"
"BY","MI","223730","Старобин","ru"
"RU","BA","452467","Старобурново","ru"
"RU","SVE","623057","Старобухарово","ru"
"RU","KDA","353793","Старовеличковская станица","ru"
"RU","BEL","","Старовщина","ru"
"RU","ORL","303635","Старогольское","ru"
"RU","NVS","632957","Старогорносталево","ru"
"BY","HO","","Староград","ru"
