Country,ID,OblName,PostCodeList,City
RU,36645,IRK,666654,Тубинский
RU,16956,BU,671356,Тугнуй
RU,15950,ALT,658372,Тугозвоново
RU,36679,MOS,140741,Туголесский Бор
RU,43581,TAM,393682,Туголуково
RU,42890,BA,452511,Тугузлы
RU,43931,STA,356263,Тугулук
RU,1865,SVE,"623650,623651",Тугулым
RU,16626,AD,,Тугургой
RU,37023,ORE,462004,Тугустемир
RU,37716,IRK,669516,Тугутуй
RU,43542,TA,422114,Туембаш
RU,2592,KIR,612200,Тужа
RU,45562,BA,452205,Тузлукушево
RU,14950,AST,416312,Тузуклей
RU,33560,KK,655225,Туим
RU,628,BA,"452750,452751,452752,452753,452754,452755,452756,452757,452780,452781,452799",Туймазы
RU,34687,BA,,Тукан
RU,31677,DA,368045,Тукита
RU,33031,TYU,626247,Тукуз
RU,150,TUL,"300000,300001,300002,300004,300005,300007,300008,300010,300012,300013,300016,300017,300020,300021,300022,300024,300025,300026,300027,300028,300029,300031,300034,300035,300036,300039,300040,300041,300044,300045,300053,300057,300058,300061,300062,300063,300065,300600,300700,300880,300901,300908,300910,300911,300970,300971,300991,300999,995900",Тула
RU,46880,ALT,658180,Тулата
RU,33539,TAM,392511,Тулиновка
RU,42794,NVS,630521,Тулинский
RU,23968,MUR,184362,Тулома
RU,36414,PER,618115,Тулумбаиха
RU,876,IRK,"665250,665251,665252,665253,665254,665255,665256,665257,665259,665260,665262,665263,665264,665265,665267,665268",Тулун
RU,35630,SA,678367,Тулуна
RU,2454,BU,671000,Тулунжа
RU,42504,KHA,682870,Тулучи
RU,16413,AD,385730,Тульский
RU,23936,IRK,665321,Тулюшка
RU,30808,BEL,,Тулянка
RU,13988,RYA,391001,Тума
RU,14947,AST,416197,Тумак
RU,32161,MUR,184375,Туманный
RU,33383,OMS,,Тумановка
RU,36912,SMO,215130,Туманово
RU,13644,NIZ,"606130,606131",Тумботино
RU,35959,KHA,682865,Тумнин
RU,36751,SA,678365,Тумул
RU,44222,TA,423316,Тумутук
RU,43353,AMU,676232,Тунгала
RU,43051,KR,186668,Тунгозеро
RU,39553,SAK,694471,Тунгор
RU,35292,TOM,636353,Тунгусово
RU,45664,KEM,652129,Тунда
RU,13073,KAM,,Тундровый
RU,35554,KL,359431,Тундутово
RU,17389,CHE,456293,Тундуш
RU,14743,YAR,"150501,150502",Туношна
RU,43488,AL,649193,Туньжа
RU,16250,MOW,,Тупиково
RU,46120,TVE,172301,Тупицино
RU,46552,TVE,,Тупицыно
RU,829,KYA,"648000,648001,663751",Тура
RU,44398,KOS,,Турабьево
RU,16164,MOS,,Тураково
RU,3076,TY,668510,Туран
RU,43357,KEM,"652491",Турат
RU,38856,CRI,298463,Тургеневка
RU,45415,IRK,669129,Тургеневка
RU,42247,SAR,412413,Тургенево
RU,14850,MO,"431890,431891",Тургенево
RU,39353,CRI,297621,Тургенево
RU,39209,CRI,,Тургенево
RU,42511,SAR,413742,Тургеневский
RU,31529,TVE,170542,Тургиново
RU,1652,SVE,"623900,623905,623915,623929",Туринск
RU,34902,SVE,623930,Туринская Слобода
RU,15250,TYU,,Туринский
RU,35980,PSK,182523,Туричино
RU,16965,BU,671273,Турка
RU,16055,SAR,412070,Турки
RU,37650,KDA,353065,Туркинский
RU,13558,MOS,,Туркмен
RU,43728,STA,357971,Турксад
RU,34319,RYA,390511,Турлатово
RU,23061,IRK,665760,Турма
RU,34516,TAM,393731,Турмасово
RU,44695,CU,429281,Турмыши
RU,2002,NVS,633375,Турнаево
RU,33292,ROS,346120,Туроверов
RU,33291,ROS,,Туроверово-Глубокинский
RU,15405,AL,649140,Турочак
RU,31450,IRK,,Турская
RU,13329,TYU,"626190,626191",Туртас
RU,42765,VLA,601267,Туртино
RU,36906,NVS,632242,Туруновка
RU,2455,BU,"671260,671289",Турунтаево
RU,33194,TOM,634534,Турунтаево
RU,2392,KYA,"663230,663231",Туруханск
RU,46449,BA,453448,Турушла
RU,36128,DA,368062,Туршунай
RU,24315,MOS,,Турыгино
RU,13158,KLU,,Турынино
RU,42534,ZAB,674483,Тут-Халтуй
RU,1409,YAR,"152300,152302,152303,152339",Тутаев
RU,35790,AMU,676256,Тутаул
RU,36339,DA,368164,Тухчар
RU,1568,MOS,"143130,143131,143132,143142",Тучково
RU,42469,DA,368825,Тушиловка
RU,42964,VGG,403173,Тушкановский
RU,46060,KDA,,Тхагапш
RU,35868,KDA,,Тхамаха
RU,13294,AMU,676150,Тыгда
RU,42416,SVE,623501,Тыгиш
RU,39438,CRI,,Тыловое
RU,14553,SAK,694400,Тымовское
RU,39817,BA,452352,Тынбаево
RU,318,AMU,"675828,676264,676280,676282,676283,676285,676287,676290,676295,676296",Тында
RU,44278,KHA,682408,Тыр
RU,44826,ZAB,673327,Тыргетуй
RU,15719,IRK,"666330,666331",Тыреть
RU,35753,KHA,682050,Тырма
RU,23760,RYA,391151,Тырново
RU,2521,KB,"361621,361622,361623,361624",Тырныауз
RU,42943,TVE,172115,Тысяцкое
RU,35039,IRK,665745,Тэмь
RU,3069,TY,668010,Тээли
RU,33678,DA,368085,Тюбе
RU,3139,CHE,456840,Тюбук
RU,1397,OMS,"646300,646330,646331,646332,646333,646334,646339",Тюкалинск
RU,24434,TYU,627574,Тюлешов Бор
RU,46719,KHM,628512,Тюли
RU,13047,ORE,462010,Тюльган
RU,44699,BA,452868,Тюльди
RU,44700,ORE,461974,Тюльпан
RU,42830,ROS,347443,Тюльпаны
RU,1529,TA,422080,Тюлячи
RU,2657,KDA,352848,Тюменский
RU,42409,TYU,627179,Тюменцева
RU,785,ALT,658580,Тюменцево
RU,252,TYU,"625000,625001,625002,625003,625004,625005,625006,625007,625008,625009,625010,625013,625014,625015,625016,625017,625018,625019,625022,625023,625025,625026,625027,625028,625029,625030,625031,625032,625033,625034,625035,625036,625037,625038,625039,625041,625043,625046,625048,625049,625051,625052,625053,625054,625055,625056,625058,625059,625061,625062,625079,625500,625700,625880,625890,625899,625960,625961,625962,625963,625964,625965,625970,625991,625992,901163,901165,901167,901169,901171,901205,996000",Тюмень
RU,43141,IRK,,Тюмень
RU,46233,BA,452772,Тюменяк
RU,35442,SA,678075,Тюнгюлю
RU,36225,PER,618161,Тюндюк
RU,14244,TYU,626030,Тюнево
RU,35931,VLG,161571,Тюприха
RU,30809,BEL,309266,Тюрино
RU,37086,CU,429440,Тюрлема
RU,45607,VLA,601361,Тюрмеровка
RU,41022,VLA,,Тюрьвищи
RU,34791,BA,453144,Тюрюшля
RU,34968,NGR,,Тютицы
RU,30810,BEL,309823,Тютюниково
RU,2370,KYA,662010,Тюхтет
RU,39684,PER,617873,Тюш
RU,46711,SVE,623241,Тюш
RU,14773,LEN,,Тяглино
RU,40031,AL,659135,Тягун
RU,24316,MOS,,Тяжино
RU,2367,KEM,"652240,652269",Тяжинский
RU,15262,PSK,180504,Тямша
RU,2726,SPE,196625,Тярлево
RU,34788,BA,453191,Тятер-Арасланово
RU,35484,KDA,,Убеженская
RU,35869,KDA,353246,Убинская
RU,23953,KEM,652649,Убинский
RU,750,NVS,"632510,632520,632521",Убинское
RU,15887,MOS,,Уборы
RU,14405,KDA,,Убых
RU,3094,UD,"427260,427261,427263,427264,427265,427269",Ува
RU,22954,KGN,,Увал
RU,36727,OMS,646167,Увало-Ядрино
RU,38797,CRI,297136,Уваровка
RU,1569,MOS,143260,Уваровка
RU,15740,SAM,,Уваровка с
RU,22882,VLA,,Уварово
RU,38052,CRI,298207,Уварово
RU,16365,MOW,,Уварово
RU,32177,SMO,216360,Уварово
RU,3037,TAM,"393460,393461,393462,393463,393464,393469",Уварово
RU,44933,STA,357854,Уваровское
RU,43084,AST,416301,Увары
RU,13497,TYU,"626170,626187",Уват
RU,3140,CHE,"457000,457001,457018",Увельский
RU,13009,CHE,456867,Увильды
RU,42891,CHE,456890,Увильды
RU,42538,KOS,157236,Углево
RU,13395,AMU,"676418,676470",Углегорск
RU,14551,SAK,"694920,694923",Углегорск
RU,31053,ROS,347070,Углегорский
RU,37670,SAK,694061,Углезаводск
RU,45951,PRI,,Углекаменск
RU,32767,ROS,,Углеродовский
RU,33047,PER,,Углеуральский
RU,39996,CHE,457237,Углицкий
RU,1110,YAR,"152610,152611,152612,152613,152615,152616,152619",Углич
RU,16792,NGR,"174360,174361",Угловка
RU,30811,BEL,309980,Углово
RU,15736,LEN,,Углово
RU,35011,CRI,298435,Угловое
RU,2873,PRI,692770,Угловое
RU,2337,ALT,658270,Угловское
RU,34432,VOR,396130,Углянец
RU,13280,PRI,,Угольная
RU,3162,CHU,"689500,689501,689503",Угольные Копи
RU,42920,KYA,662349,Угольный
RU,14475,SMO,215430,Угра
RU,23723,PSK,,Уграда
RU,30812,BEL,,Угрим
RU,31836,KHM,628458,Угут
RU,16010,SVE,,Ударник
RU,35870,KDA,,Ударное
RU,34259,MO,431140,Ударный
RU,34059,STA,356001,Ударный
RU,14921,AST,416527,Удачное
RU,38836,CRI,297033,Удачное
RU,1298,SA,678188,Удачный
RU,1726,MOS,140140,Удельная
RU,34358,BA,453442,Удельно-Дуваней
RU,43943,TA,422380,Удельное Нечасово
RU,35483,ARK,165370,Удимский
RU,45853,SVE,,Удинцева
RU,41598,UD,427882,Удмуртское Гондырево
RU,37227,KDA,352272,Удобная
RU,16667,AD,,Удобный
RU,1461,TVE,"171840,171841,171842,171843",Удомля
RU,31709,UD,427253,Удугучин
RU,33536,ARK,163502,Уемский
RU,46139,NVS,632581,Ужаниха
RU,34086,CHE,,Ужевка
RU,33453,NIZ,607900,Ужовка
RU,855,KYA,"662250,662251,662252,662253",Ужур
RU,42577,MOW,,Узкое
RU,2103,TUL,"301600,301602,301603,301605,301607,301608,301609,301610,301631,301635",Узловая
RU,45909,KDA,352590,Узловое
RU,39420,CRI,,Узловое гор. округ Феодосия
RU,36732,SAR,413153,Узморье
RU,13519,AL,649232,Узнезя
RU,43332,ZAB,687215,Узон
RU,34204,MOS,142960,Узуново
RU,13023,SAM,445131,Узюково
RU,45720,BA,453885,Узя
RU,34690,BA,453522,Узян
RU,35975,BA,453535,Узянбаш
RU,578,PER,617520,Уинское
RU,13882,CHE,"456470,456488",Уйское
RU,39575,IRK,665114,Ук
RU,37037,CHE,456001,Ук
RU,33201,KGN,,Украинка
RU,43247,AMU,676757,Украинка
RU,39355,CRI,,Украинка
RU,33376,OMS,646007,Украинка
RU,47123,SAM,,Украинка
RU,36453,AMU,676366,Украинка
RU,34436,CRI,297535,Украинка
RU,35258,KDA,353218,Украинский
RU,37275,CRI,297536,Укромное
RU,15192,KGN,641750,Уксянское
RU,31412,BA,452417,Уктеево
RU,37071,KHA,681095,Уктур
RU,15406,AL,649750,Улаган
RU,37060,AMU,,Улак
RU,39503,KL,359210,Улан Хол
RU,230,BU,"370034,670000,670001,670002,670003,670004,670008,670009,670010,670011,670013,670017,670018,670019,670023,670024,670031,670033,670034,670035,670039,670040,670042,670045,670047,670049,670050,670051,670700,670890,670899,670960,670961,670970,670980,670991,670999,671254",Улан-Удэ
RU,36909,KL,359154,Улан-Эрге
RU,36674,SA,678504,Улахан-Кюель
RU,40271,OMS,646692,Уленкуль
RU,3228,ZAB,"674050,674089",Улеты
RU,15064,MOS,,Улиткино
RU,43035,DA,368537,Уллубийаул
RU,34746,BA,452425,Улу-Теляк
RU,37593,DA,,Улуз
RU,33091,BA,,Улукулево
RU,2482,VLA,"601380,601382",Улыбышево
RU,34418,IRK,666535,Улькан
RU,45649,IRK,666534,Улькан
RU,40065,BA,452533,Улькунды
RU,16749,AD,,Ульский
RU,24502,KHM,628430,Ульт-Ягун
RU,42382,TVE,171667,Ульянино
RU,33627,MOS,,Ульянино
RU,24513,MOS,,Ульянинское
RU,46511,VOR,397302,Ульяновка
RU,2719,LEN,187010,Ульяновка
RU,42307,OMS,644528,Ульяновка
RU,39356,CRI,,Ульяновка
RU,30813,BEL,309668,Ульяновка
RU,46861,STA,357230,Ульяновка
RU,39403,CRI,297023,Ульяновка
RU,33706,PNZ,442507,Ульяновка
RU,16407,TA,423115,Ульяновка
RU,35691,KGD,238716,Ульяново
RU,1941,KLU,249750,Ульяново
RU,46238,NIZ,607811,Ульяново
RU,422,ULY,"432000,432001,432002,432003,432005,432006,432007,432008,432010,432011,432012,432013,432014,432017,432018,432020,432022,432023,432025,432026,432027,432028,432029,432030,432031,432032,432034,432035,432036,432042,432043,432044,432045,432046,432047,432048,432049,432051,432053,432054,432055,432057,432059,432061,432063,432064,432066,432067,432068,432069,432071,432072,432073,432099,432700,432899,432960,432970,432980,433047,433306,433318,433320,433324,433325,433327,433329,996100",Ульяновск
RU,39556,ARK,165222,Ульяновская
RU,16239,MOW,,Ульяновского лесопарка пос.
RU,44199,KYA,663713,Улюколь
RU,16438,AD,385326,Уляп
RU,31073,KDA,,Уманский
RU,17673,MUR,"184700,184703",Умба
RU,42861,VGG,403859,Умет
RU,34226,MO,431105,Умет
RU,14314,TAM,"393130,393131",Умет
RU,43265,AMU,676216,Умлекан
RU,2003,NVS,633155,Умрева
RU,17371,MOS,,Умрышенка
RU,23836,KDA,352595,Унароково
RU,13781,ULY,"433340,433341",Ундоры
RU,2308,BRY,"243300,243301,243302,243339",Унеча
RU,37013,KOS,157471,Унжа
RU,14283,KIR,612540,Уни
RU,44597,NGR,175104,Уницы
RU,34534,CHE,,Ункурда
RU,32966,BRY,243667,Уношево
RU,31685,DA,368940,Унцукуль
RU,31150,KHM,628128,Унъюган
RU,46680,SVE,,Унь
RU,16964,BU,671326,Унэгэтэй
RU,36704,KDA,352528,Упорная
RU,1466,TYU,627180,Упорово
RU,13195,SAM,,Управленческий
RU,2742,MAG,685902,Уптар
RU,34936,BA,,Уптино
RU,13723,ME,425254,Упша
RU,34382,MUR,184371,Ура-Губа
RU,30814,BEL,309976,Ураево
RU,1910,NIZ,607530,Уразовка
RU,23650,BEL,309970,Уразово
RU,540,KHM,"628280,628281,628284,628285",Урай
RU,30815,BEL,309887,Ураково
RU,30816,BEL,,Ураково
RU,34462,KYA,,Урал
RU,45921,BA,"453010,453014",Урал
RU,16011,SVE,622910,Уралец
RU,34807,BA,453742,Уральск
RU,2866,PER,617005,Уральский
RU,16012,SVE,624054,Уральский
RU,45760,UD,427982,Уральский
RU,43165,KGN,641768,Уральцевское
RU,37043,BA,452721,Ураново
RU,45854,SVE,623903,Урваново
RU,14288,KB,361308,Урвань
RU,34673,BA,,Ургаза
RU,31539,KHA,,Ургал
RU,34685,BA,452570,Ургала
RU,36003,BA,452366,Ургуш
RU,14317,ARK,"165720,165721,165787",Урдома п.
RU,43866,YAN,629860,Уренгой
RU,43082,ULY,433214,Урено-Карлинское
RU,1911,NIZ,"606800,606802,606803,606839",Урень
RU,2593,KIR,"613530,613531",Уржум
RU,34710,BA,,Урзайбаш
RU,2509,IRK,664531,Урик
RU,44237,AMU,676272,Уркан
RU,42395,DA,368570,Уркарах
RU,15664,NIZ,,Урково
RU,36163,ALT,658388,Урлапово
RU,24190,DA,368322,Урма
RU,34370,CU,429153,Урмаево
RU,34747,BA,452405,Урман
RU,42287,BA,452312,Урман-Асты
RU,44105,BA,453239,Урман-Бишкадак
RU,34676,BA,452668,Урманаево
RU,45468,TA,423311,Урманаево
RU,3198,CU,"429400,429429",Урмары
RU,34754,BA,452265,Урметово
RU,34824,BA,,Урняк
RU,32140,CRI,297535,Урожайное
RU,39128,STA,357973,Урожайное
RU,15518,ALT,,Урожайное
RU,35743,ALT,659545,Урожайное
RU,38783,CRI,297220,Урожайное
RU,44037,STA,357368,Урожайный
RU,43031,KDA,,Урожайный
RU,34025,UD,427810,Уром
RU,37872,KEM,652764,Урск
RU,43973,BA,452717,Уртакуль
RU,44383,ZAB,673335,Урульга
RU,32211,KDA,352260,Урупский
RU,42455,KDA,352459,Урупский
RU,3147,CE,"366500,366521,366522,366523,366524,366525,366526",Урус-Мартан
RU,46602,SVE,623912,Урусова
RU,39019,SAR,412001,Урусово
RU,37966,VLG,162321,Урусовская
RU,1531,TA,"423950,423951",Уруссу
RU,45108,STA,357805,Урухская
RU,24418,AMU,676020,Уруша
RU,44213,BA,452099,Уршак
RU,33193,VLA,601554,Уршельский
RU,33282,ROS,347840,Урывский
RU,39663,BA,452332,Урьяды
RU,35747,ZAB,673478,Урюм
RU,1542,VGG,"403110,403111,403112,403113,403114,403115,403116,403117",Урюпинск
RU,35365,MOS,,Усадище
RU,3039,TA,"422616,422710",Усады
RU,32006,MOS,142815,Усады
RU,43693,BA,452044,Усак-Кичу
RU,43682,TA,422174,Усали
RU,14247,TYU,626054,Усалка
RU,14407,KDA,353435,Усатова Балка
RU,2892,PSK,182570,Усвяты
RU,35525,SMO,215722,Усвятье
RU,36340,DA,368562,Усемикент
RU,45855,SVE,,Усениново
RU,33658,BA,452033,Усень-Ивановское
RU,5,KO,"168712,169707,169710,169711,169712,169720,169721,169724,169725,169726,169727,169728,169729,169731,169740,169741,169742",Усинск
RU,37053,SAM,446077,Усинское
RU,44203,DA,368282,Усиша
RU,36884,AL,649183,Ускуч
RU,47013,KRS,306235,Усланка
RU,36466,BA,452195,Усман-Ташлы
RU,32785,KEM,652292,Усманка
RU,43188,CHE,,Усманова
RU,366,LIP,"399370,399371,399372,399373,399379",Усмань
RU,46221,OMS,646063,Усовка
RU,13116,MOS,143084,Усово
RU,15888,MOS,,Усово-Тупик
RU,32701,KO,169270,Усогорск
RU,33666,ME,425319,Усола
RU,566,PER,618460,Усолье
